Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172,-1.428534961,1.793577778,0.545758239,-0.399309007,0.673576897,0.745918946,-0.358474609,-4.044724433,0.232361774,-0.081319856,-1.281166446,-0.487201785,-1.010695786,0.297234744,0.515040615,0.229073289,-0.517037974,-0.117545086,-1.233761195,-1.012853247,3.844728601,-1.093705055,0.2568042,-0.869686899,0.252491469,-0.452726464,0.055280851,-0.153210998,2.29,0
118,1.254913507,0.350287347,0.302487785,0.693114454,-0.371469881,-1.070255865,0.086781009,-0.202835551,0.035154059,-0.282617329,-0.073591895,0.224820575,0.211172939,-0.28446901,1.096191611,0.480953646,-0.00628755,-0.295312745,-0.196568595,-0.079756372,-0.287592205,-0.832681695,0.128083116,0.339426822,0.21594377,0.094703566,-0.02335429,0.030891875,2.69,1
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0.0,1
121,-0.868565326,0.684978078,2.013745177,0.126390269,-0.493158041,-0.320478036,0.373577105,-0.080500675,0.900231125,0.194338065,-0.996343568,-0.566134914,-1.13535696,-0.553999201,0.016221897,-0.205851131,-0.163264126,0.07844803,0.077838106,0.177090196,0.027273389,0.573843062,-0.252014325,0.431533378,-0.137521044,0.423220587,0.180521111,0.044404312,29.99,0
164,0.073496706,0.55103296,0.451890424,0.114963844,0.822946501,0.251480314,0.296318524,0.139496907,-0.123050186,-0.142616897,-1.652948209,-0.908371307,-0.653478668,0.40930989,1.490617839,0.104649349,-0.402916543,-0.113269881,0.777332618,-0.043919723,-0.128758266,-0.381932362,0.151011582,-1.363967289,-1.389079168,0.075412285,0.231749598,0.230170991,0.99,1
267,-0.071003726,2.114930867,-3.597858245,0.159330037,3.543995415,2.366976359,0.727397877,0.335814437,0.772950206,0.834859178,1.22942916,-0.986304485,-0.344604915,-4.143154095,1.41231336,0.896138453,2.076124658,1.831926309,-0.181220765,0.997323197,-0.45545199,-0.530552332,0.046281633,0.635140157,-0.093466377,-0.418992932,0.463129147,-0.139101654,2.28,0
41,0.986063326,-0.202964587,-0.492768147,0.407691275,0.305660256,-0.230529179,0.585028086,-0.208224591,-0.247503448,-0.192253128,-0.628317496,0.430307933,0.81124802,0.371566359,1.026078849,-0.028501345,-0.307546103,-1.099654915,0.010738506,0.263505048,-0.305873933,-1.216555269,-0.077601526,-0.741340788,0.286881125,0.200346696,-0.075203351,0.027271219,169.05,0
346,1.507577981,-1.092820233,0.360102102,-1.770939923,-0.913848623,0.678723288,-1.380227523,0.147689518,-1.970260823,1.519368674,0.577750073,0.15650028,1.953660292,-0.596668879,0.336297447,0.033733617,-0.095179279,0.576655805,-0.077547433,-0.234211834,-0.047078434,0.360795664,-0.137631299,-1.122471994,0.438240733,-0.022090213,0.072569134,0.003450232,6.0,0
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1
430,-1.647247746,1.627046142,0.828098227,-1.1927085,-1.218393734,-1.547978485,-0.063064613,0.635640649,0.564944973,0.052423213,-0.250582869,0.020229954,-0.763352979,0.314848222,0.556575,0.626996539,-0.248345466,-0.452638236,-1.053111298,0.179014465,-0.136867795,-0.28538551,0.149182494,0.924094791,-0.176509163,0.68228663,0.072508199,-0.095067418,2.31,0
164,0.073496706,0.55103296,0.451890424,0.114963844,0.822946501,0.251480314,0.296318524,0.139496907,-0.123050186,-0.142616897,-1.652948209,-0.908371307,-0.653478668,0.40930989,1.490617839,0.104649349,-0.402916543,-0.113269881,0.777332618,-0.043919723,-0.128758266,-0.381932362,0.151011582,-1.363967289,-1.389079168,0.075412285,0.231749598,0.230170991,0.99,1
303,1.254258121,1.218375674,-2.148614709,1.155957476,1.813892409,-0.238358021,0.623888256,-0.060265315,-0.739258246,-1.448114022,1.662480019,0.272890394,0.801457506,-3.394994073,0.633705385,1.298632469,2.194767291,1.724810227,-0.400217092,0.042415237,-0.210083198,-0.463848558,-0.370852295,-1.644707121,0.962669578,-0.200548055,0.055746241,0.07165357,2.95,0
571,-2.990622355,2.962638279,-0.980844198,0.071903672,-1.795237643,-1.335732687,-1.143681016,2.134599402,-0.377239637,-0.382308096,-0.961325111,0.435644304,-0.184131268,0.993494383,0.832997905,0.946421076,0.849673036,0.061173734,-0.232544936,0.028666426,-0.184759157,-0.890627975,0.278109118,0.301391093,0.13776377,0.103233296,0.052097335,0.001937696,9.99,0
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529.0,1
477,-0.347239992,1.140217971,1.28906647,0.061069658,0.03251417,-0.960933237,0.756414763,-0.091272834,-0.43972701,-0.525814954,-0.16850987,0.064780893,0.397228285,-0.484435751,0.86395074,0.37236818,-0.009786677,-0.168769864,-0.092690891,0.144061442,-0.257643018,-0.667491773,-0.005055187,0.335569218,-0.148200806,0.071064031,0.24546032,0.099186439,9.51,0
536,1.114270088,-1.084925813,0.873098705,-0.716837344,-1.405362354,0.085765418,-1.12573989,0.231227283,-0.58421971,0.708034235,1.501595006,-0.165154352,-0.352209772,-0.088660243,0.740809342,1.422634034,0.118340913,-0.71718102,0.130222151,0.216548459,0.508500266,1.188514823,-0.157749356,0.06263579,0.272105401,-0.044968209,0.029386428,0.026768964,102.0,0
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1
164,0.073496706,0.55103296,0.451890424,0.114963844,0.822946501,0.251480314,0.296318524,0.139496907,-0.123050186,-0.142616897,-1.652948209,-0.908371307,-0.653478668,0.40930989,1.490617839,0.104649349,-0.402916543,-0.113269881,0.777332618,-0.043919723,-0.128758266,-0.381932362,0.151011582,-1.363967289,-1.389079168,0.075412285,0.231749598,0.230170991,0.99,1
410,-0.355220827,1.155881754,1.311865013,0.061944508,0.114206664,-0.99021983,0.728194679,-0.105630282,-0.486183264,-0.525351236,-0.105192898,0.254165456,0.739546366,-0.552004757,0.826427402,0.35204444,-0.02614055,-0.215280013,-0.094709737,0.155327646,-0.255802994,-0.639619013,-0.022675556,0.351456338,-0.139463857,0.069852311,0.249579983,0.099987894,0.89,0
98,1.027114369,-1.272542866,0.673656443,-0.747435801,-1.299107061,0.29365621,-1.05419978,0.234899955,-0.574990848,0.680725594,1.218348281,-0.247881782,-0.242920245,-0.103666777,0.767171902,1.523141917,-0.000751675,-0.604428956,0.234460533,0.34587566,0.522112894,1.101911506,-0.248747022,-0.259413925,0.296057688,-0.030995605,0.018464852,0.033481841,159.0,0
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529.0,1
140,-3.222745011,-1.932775704,2.923241828,0.143573531,0.948116817,-1.076456006,0.81122633,-1.170683067,1.363753299,0.675724118,-0.033947335,-0.308436203,-0.03534893,-1.655009828,0.505014048,0.264900661,-1.001585618,-0.217746153,-0.394364058,-1.786736343,-0.657896819,0.983985425,1.304693094,0.804413958,0.686028186,0.455320508,-0.373341969,-1.325164299,11.0,0
118,1.254913507,0.350287347,0.302487785,0.693114454,-0.371469881,-1.070255865,0.086781009,-0.202835551,0.035154059,-0.282617329,-0.073591895,0.224820575,0.211172939,-0.28446901,1.096191611,0.480953646,-0.00628755,-0.295312745,-0.196568595,-0.079756372,-0.287592205,-0.832681695,0.128083116,0.339426822,0.21594377,0.094703566,-0.02335429,0.030891875,2.69,1
347,-1.531271118,1.39962086,-0.587061395,2.175001665,-2.137636923,-0.501576168,-1.215215056,0.956861641,-1.8665612,-2.311023884,2.770100792,-2.36104985,-0.529229059,-2.003374575,0.619597258,-2.489073395,-4.887598157,-1.069636186,1.335539977,0.805861662,0.557904081,0.085267066,0.403095847,0.454437544,0.202522072,-0.313117525,0.527182018,0.202574986,204.03,0
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0.0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1
558,-0.439880215,0.630450501,1.942590731,-0.798746628,0.261324547,-0.617938632,1.224288085,-0.844640653,0.211259338,0.263396921,0.504980366,0.041331099,0.317095641,-0.64158957,1.219668195,-0.537746854,-0.245160887,-1.040388908,-0.226828062,0.129802568,-0.085055613,0.177107018,-0.142910325,0.46689651,-0.438533285,0.803908754,-0.907361843,-0.614642305,17.68,0
579,-1.296844504,-0.511604913,2.404725619,-0.310761701,-0.319551485,-0.542842315,-0.173310294,0.260423309,-1.202688162,0.050583664,-0.680376156,-1.170104665,-1.522318882,0.242212355,0.931738662,-1.205408319,-0.069890444,1.337347935,-2.360862356,-0.349667885,-0.07126969,-0.161175253,0.088495504,0.285389767,0.281068982,-0.370130251,0.043410327,0.092318482,80.0,0
436,-0.850529095,0.963376439,1.654452912,-0.592041267,0.534175225,-0.138949774,0.939026909,-0.096405276,-0.246999586,-0.943910193,-1.448698407,0.4421613,1.047694529,-0.529840329,-0.914963304,0.098948763,-0.605293696,-0.502668144,-0.086856634,-0.048379612,-0.210380992,-0.516509859,-0.400127241,-0.406340102,0.621243758,0.201346627,-0.135414591,0.046319666,15.8,0
69,-2.220641827,1.029180718,-0.697723602,-1.268226466,2.802221028,3.322901364,0.197036005,-0.521296961,0.859596359,1.593949266,0.311202771,-0.433713474,-0.087315334,-1.108163644,1.30866895,0.521481126,-0.735664503,0.165409024,0.314515491,-0.111529834,0.110447913,-1.178463303,0.508910502,0.923385245,0.213758667,0.033506668,-0.142024761,-0.263844093,9.47,0
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1
0,1.191857111,0.266150712,0.166480113,0.448154078,0.060017649,-0.082360809,-0.078802983,0.085101655,-0.255425128,-0.166974414,1.612726661,1.065235311,0.489095016,-0.143772296,0.635558093,0.463917041,-0.114804663,-0.18336127,-0.145783041,-0.069083135,-0.225775248,-0.638671953,0.101288021,-0.339846476,0.167170404,0.125894532,-0.008983099,0.014724169,2.69,1
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529.0,1
118,1.254913507,0.350287347,0.302487785,0.693114454,-0.371469881,-1.070255865,0.086781009,-0.202835551,0.035154059,-0.282617329,-0.073591895,0.224820575,0.211172939,-0.28446901,1.096191611,0.480953646,-0.00628755,-0.295312745,-0.196568595,-0.079756372,-0.287592205,-0.832681695,0.128083116,0.339426822,0.21594377,0.094703566,-0.02335429,0.030891875,2.69,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1
417,-0.473730525,0.697340217,2.279599507,1.359875086,0.34242916,1.392885633,0.289971173,0.170677021,0.578965557,-0.276892899,-1.577494635,1.009164694,1.303964102,-1.350592295,-1.415533732,-1.55708136,0.672507645,-0.993821895,1.608721032,0.330992725,-0.462424905,-0.486809845,-0.235666653,-0.726568109,0.085981329,-0.351095429,0.28906676,-0.043029565,8.61,0
499,-0.860625554,-0.109136995,2.112474001,-1.400567214,0.180269368,1.329655549,0.431000859,0.317760791,0.5937619,-0.987304417,-0.309226998,0.067845743,-0.84181499,-0.609413345,-1.189737597,0.329120749,-0.627299224,0.012316203,0.257628143,0.157200811,-0.197635169,-0.436535273,-0.194840239,-1.236873499,0.218667524,0.902383235,-0.210194686,-0.190458298,92.82,0
77,-0.427190854,0.745708409,1.761811025,-0.165130479,0.058297688,-0.213413376,0.64732325,0.073464184,-0.291863986,0.064799525,1.527191695,-0.131505745,-1.696914001,0.48212119,0.586417588,0.034541375,-0.306278167,-0.206029884,-0.118938855,0.05282757,-0.201680708,-0.432070051,0.01316424,0.161606289,-0.401310006,0.047423416,0.102549224,-0.11657148,9.12,0
442,-0.627616604,0.841973755,0.840727941,-1.351059291,0.182650198,-0.484541136,0.465109911,0.181787935,-0.074016234,-0.774766938,-0.766203498,-0.093228403,-0.021442939,0.156260711,0.677262209,0.382874055,-0.470945218,-0.710725214,-0.847331912,-0.215993808,-0.022654182,-0.101469263,-0.083594161,-0.387957909,-0.298916136,0.771189614,-0.467112727,-0.27108443,2.23,0
209,-0.572010633,0.374980871,0.923823033,-0.954005872,0.753635444,0.139494795,1.450747739,-0.551715607,-0.12615854,0.068444879,0.351181327,0.224943615,0.448234262,-0.362391077,-0.297472256,0.828896267,-1.64672971,0.559570501,-0.20328508,-0.127564678,-0.030323651,0.334778622,-0.192455176,-0.790313074,0.110172912,0.309764577,-0.504722784,-0.498287039,95.56,0
265,-0.491003017,0.906952627,1.64542282,-0.083531102,-0.195560099,-0.710165001,0.559118538,0.116340251,-0.538190204,-0.122023317,1.332970731,0.241547185,-0.960824737,0.526002679,0.229368243,0.377199881,-0.520008383,0.186335972,0.230867162,0.062756674,-0.168067297,-0.517387141,0.018650212,0.491651648,-0.277795388,0.043840861,0.253371622,0.111749327,9.03,0
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1
169,-4.066862271,-5.081215162,-0.11690781,-1.312829273,2.688762246,2.755894978,-1.999094634,1.726412535,-0.413594233,-0.76934304,-1.265962903,-0.306976373,0.096136239,-0.581299332,-1.597357603,1.213666492,0.298187371,-0.60404766,0.534227573,1.876937166,0.794925643,0.294822646,0.429790528,1.059319975,0.606301318,-0.183100838,-0.057776675,-0.532404119,355.51,0
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529.0,1
0,1.191857111,0.266150712,0.166480113,0.448154078,0.060017649,-0.082360809,-0.078802983,0.085101655,-0.255425128,-0.166974414,1.612726661,1.065235311,0.489095016,-0.143772296,0.635558093,0.463917041,-0.114804663,-0.18336127,-0.145783041,-0.069083135,-0.225775248,-0.638671953,0.101288021,-0.339846476,0.167170404,0.125894532,-0.008983099,0.014724169,2.69,1
190,-0.549414252,0.676860674,2.151949976,1.014522992,-0.620011802,0.076154492,0.041578422,0.34267167,0.124722817,-0.048091693,0.737980149,0.197300157,-1.350329129,0.096465653,-0.391871595,-0.286166764,-0.041452759,0.836919533,0.777120739,0.104754661,0.212024288,0.850202604,-0.185597136,0.544990271,-0.130608922,-0.196373727,0.422119417,0.203312923,20.7,0
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529.0,1
574,1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29,1
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529.0,1
0,-1.359807134,-0.072781173,2.536346738,1.378155224,-0.33832077,0.462387778,0.239598554,0.098697901,0.36378697,0.090794172,-0.551599533,-0.617800856,-0.991389847,-0.311169354,1.468176972,-0.470400525,0.207971242,0.02579058,0.40399296,0.251412098,-0.018306778,0.277837576,-0.11047391,0.066928075,0.128539358,-0.189114844,0.133558377,-0.021053053,149.62,0
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529.0,1
553,-2.618386141,-2.302448927,-0.386399715,0.854628489,-0.861209325,2.036706843,3.88551142,-0.016542145,-1.569958903,-0.966024954,-0.30321588,-0.223414556,-0.03848278,0.274760866,-1.441054338,0.93752967,-1.030241143,0.190084752,-1.023405833,2.135168973,0.615238685,-0.145438161,2.0025512,-1.419614846,0.626972563,0.87821729,-0.377408877,0.143627542,986.31,0
0,1.191857111,0.266150712,0.166480113,0.448154078,0.060017649,-0.082360809,-0.078802983,0.085101655,-0.255425128,-0.166974414,1.612726661,1.065235311,0.489095016,-0.143772296,0.635558093,0.463917041,-0.114804663,-0.18336127,-0.145783041,-0.069083135,-0.225775248,-0.638671953,0.101288021,-0.339846476,0.167170404,0.125894532,-0.008983099,0.014724169,2.69,1
393,-2.595499719,1.311591816,1.323081307,-1.127848902,0.307467369,-0.518201825,-2.098816632,-4.382468958,1.724534556,0.198679922,0.381591794,0.780889732,-0.247810882,0.0469023,2.501394702,-1.432126842,0.732979441,-0.183239271,1.075630877,-1.148674304,3.980383833,-0.835844602,-1.786328942,0.485594402,-0.53515806,-0.684143186,-0.422542032,0.047078038,64.04,0
0,1.191857111,0.266150712,0.166480113,0.448154078,0.060017649,-0.082360809,-0.078802983,0.085101655,-0.255425128,-0.166974414,1.612726661,1.065235311,0.489095016,-0.143772296,0.635558093,0.463917041,-0.114804663,-0.18336127,-0.145783041,-0.069083135,-0.225775248,-0.638671953,0.101288021,-0.339846476,0.167170404,0.125894532,-0.008983099,0.014724169,2.69,1
23,1.17328461,0.353497877,0.283905065,1.133563318,-0.172577182,-0.916053707,0.369024845,-0.327260242,-0.246651028,-0.046139302,-0.143418527,0.979350376,1.492285435,0.101417526,0.761477545,-0.014584082,-0.511640117,-0.325056355,-0.390933798,0.027877909,0.067003304,0.227811928,-0.150487225,0.435045103,0.72482458,-0.33708206,0.016368379,0.030041191,41.88,0
298,1.331411728,-0.715870868,-0.005992864,-0.528407613,-0.880105464,-0.676409912,-0.461655958,-0.043281841,-0.439032422,0.589483701,-0.635633933,-1.54550629,-2.159738505,0.261961108,0.257745517,0.33509239,1.024395804,-1.84506456,0.461944146,-0.072710183,0.168776114,0.416170152,-0.131544599,0.068375393,0.633619313,-0.030737332,-0.011574789,0.000254394,36.0,0
0,1.191857111,0.266150712,0.166480113,0.448154078,0.060017649,-0.082360809,-0.078802983,0.085101655,-0.255425128,-0.166974414,1.612726661,1.065235311,0.489095016,-0.143772296,0.635558093,0.463917041,-0.114804663,-0.18336127,-0.145783041,-0.069083135,-0.225775248,-0.638671953,0.101288021,-0.339846476,0.167170404,0.125894532,-0.008983099,0.014724169,2.69,1
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0.0,1
117,0.805681804,-0.220451375,2.371309722,4.075817303,-0.844073265,2.546394311,-1.435114382,0.942047784,0.330467789,0.83188054,0.312992575,1.017932332,-0.439618033,-1.000777226,-2.431499257,0.09885644,0.261188186,-0.496635746,-1.518757006,-0.197553784,0.185844215,0.916782936,-0.075910693,-0.243419838,0.246029362,0.283514652,0.113704225,0.031696818,37.89,0
156,1.325295228,-1.138678066,1.276265636,-0.207920238,-1.642087864,0.696572809,-1.502954908,0.297739613,0.872380952,0.251926472,-2.332011372,0.047516889,-0.033914346,-1.266317156,-1.605192131,-1.74371228,0.482654984,0.997653708,0.221744189,-0.498396658,-0.606347646,-0.803193011,-0.026617842,-0.397272515,0.245699397,1.127405544,0.023011432,0.012264475,10.0,0
484,-0.928087753,0.39819407,1.74113125,0.182672744,0.966386863,-0.901003797,0.879016073,-0.156589871,-0.142117461,-0.57477527,-0.478181307,-0.426852484,-1.493425843,0.187920732,-0.282355216,-0.648149999,-0.019449062,-0.782172208,-1.194998469,-0.118283445,0.066353416,0.281377527,-0.257966139,0.385383833,0.391117133,-0.453853317,-0.104448024,-0.125765409,1.0,1
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0.0,1
235,-0.663511067,-0.044443226,1.029253315,-2.49807231,-1.350084557,-0.798774292,-0.581071299,0.480997364,-2.517036631,0.961802327,0.656159004,-0.759858385,-0.52260432,0.213254242,-0.782823826,0.110467114,0.192158139,0.695763389,-0.569209445,-0.357884369,-0.051895277,0.070845524,0.039321165,0.275750183,-0.33025134,-0.423935955,0.251988907,0.13395699,25.0,0
139,0.951278276,-0.657729594,1.701883533,1.809667283,-1.360162109,0.953857646,-1.134803282,0.52856971,1.914403557,-0.413425803,-1.488815805,0.105980334,-1.65017861,-0.765610812,-1.182670988,-0.739282377,0.676979259,-0.483801273,-0.188162502,-0.192796373,-0.027596028,0.284121154,-0.092093054,0.091899788,0.418136114,-0.195826728,0.106816908,0.040880532,58.0,0
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0.0,1
118,1.254913507,0.350287347,0.302487785,0.693114454,-0.371469881,-1.070255865,0.086781009,-0.202835551,0.035154059,-0.282617329,-0.073591895,0.224820575,0.211172939,-0.28446901,1.096191611,0.480953646,-0.00628755,-0.295312745,-0.196568595,-0.079756372,-0.287592205,-0.832681695,0.128083116,0.339426822,0.21594377,0.094703566,-0.02335429,0.030891875,2.69,1
0,1.191857111,0.266150712,0.166480113,0.448154078,0.060017649,-0.082360809,-0.078802983,0.085101655,-0.255425128,-0.166974414,1.612726661,1.065235311,0.489095016,-0.143772296,0.635558093,0.463917041,-0.114804663,-0.18336127,-0.145783041,-0.069083135,-0.225775248,-0.638671953,0.101288021,-0.339846476,0.167170404,0.125894532,-0.008983099,0.014724169,2.69,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1
406,-2.312226542,1.951992011,-1.609850732,3.997905588,-0.522187865,-1.426545319,-2.537387306,1.391657248,-2.770089277,-2.772272145,3.202033207,-2.899907388,-0.595221881,-4.289253782,0.38972412,-1.14074718,-2.830055675,-0.016822468,0.416955705,0.126910559,0.517232371,-0.035049369,-0.465211076,0.320198199,0.044519167,0.177839798,0.261145003,-0.143275875,0.0,1
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,1
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,0.422452034,1.195393798,0.297836465,-0.857104696,-0.219321926,0.861018814,-0.12462201,-0.17106019,1.5,1
